,Features,DTC,RFC,GBC
1387,452990,0.0,0.0007600213476384554,0.0
1388,453,0.0,0.003247865348217184,0.003954274493765414
1389,4531,0.0,0.000655284556829057,0.0
1390,45311,0.0,0.0006080183358331866,0.0
1391,453110,0.0,0.00041073927797967457,0.0
1392,4532,0.0,0.0020609013497631928,0.0
1393,45321,0.0,0.00038625753500655234,0.0
1394,453210,0.0,0.0003317709440866904,0.0
1395,45322,0.0,0.00018935365873497343,0.0
1396,453220,0.0,0.0007734586751609973,0.0
1397,4533,0.0,0.0003077970001743538,0.0
1398,45331,0.0,0.0009285769214336076,0.0
1399,453310,0.0,0.000775604471050428,0.0
1400,4539,0.0,0.0014119295801724588,0.0
1401,45391,0.0,0.00011642370848467722,0.0
1402,453910,0.0,0.0007858755370611421,0.0
1403,45392,0.0,0.00020937053603347627,0.0
1404,453920,0.0,3.751029296579745e-05,0.0
1405,45393,0.0,1.1438236363736226e-06,0.0
1406,453930,0.0,0.00011914888581977068,0.0
1407,45399,0.0,0.00044562093645142783,0.0
1408,453991,0.0,0.0003569518926847205,0.0
1409,453998,0.0,9.101220024376988e-05,0.0
1410,454,0.0,0.0015541088387691511,0.0
1411,4541,0.0,5.8154236936652575e-05,0.0
1412,45411,0.0,0.0001875264240968117,0.0
1413,454111,0.0,0.0,0.0
1414,454112,0.0,0.0,0.0
1415,454113,0.0,0.0,0.0
1416,4542,0.0,0.0,0.0
1417,45421,0.0,0.0002981007148124806,0.0
1418,454210,0.0,0.0,0.0
1419,4543,0.0,0.0003515786401213533,0.0
1420,45431,0.0,0.00019680424902882582,0.0
1421,454311,0.0,5.73921954816873e-05,0.0
1422,454312,0.0,0.0002714537752439897,0.0
1423,454319,0.0,0.0,0.0
1424,45439,0.0,4.4459433092572544e-06,0.0
1425,454390,0.0,0.0,0.0
1426,48-49,0.0,0.00288620921100118,0.0
1427,481,0.0,8.649583187200507e-05,0.0
1428,4811,0.0,0.0,0.0
1429,48111,0.0,0.0,0.0
1430,481111,0.0,0.0,0.0
1431,481112,0.0,0.0,0.0
1432,4812,0.0,0.0,0.0
1433,48121,0.0,0.0,0.0
1434,481211,0.0,0.0,0.0
1435,481212,0.0,0.0,0.0
1436,481219,0.0,0.0,0.0
1437,482,0.0,0.0,0.0
1438,4821,0.0,0.0,0.0
1439,48211,0.0,0.0,0.0
1440,482111,0.0,0.0,0.0
1441,482112,0.0,0.0,0.0
1442,483,0.0,8.061351048302343e-05,0.0
1443,4831,0.0,0.0,0.0
1444,48311,0.0,4.1147892984119136e-05,0.0
1445,483111,0.0,0.0,0.0
1446,483112,0.0,0.0,0.0
1447,483113,0.0,0.0,0.0
1448,483114,0.0,0.0,0.0
1449,4832,0.0,0.0,0.0
1450,48321,0.0,0.0,0.0
1451,483211,0.0,0.0,0.0
1452,483212,0.0,0.0,0.0
1453,484,0.0,0.002445663666707243,0.0
1454,4841,0.0,0.0016601432091190682,0.0
1455,48411,0.0,0.0009664206309164774,0.0
1456,484110,0.0,0.0010226551391152485,0.0
1457,48412,0.0,0.0012850151164612229,0.0
1458,484121,0.0,0.0005930167679312075,0.0
1459,484122,0.0,5.159609015597908e-05,0.0
1460,4842,0.0,0.00132684501526742,0.0
1461,48421,0.0,0.0003485163532570696,0.0
1462,484210,0.0,6.381764469053689e-05,0.0
1463,48422,0.0,0.000995735874519454,0.0
1464,484220,0.0,0.001314877506289356,0.0
1465,48423,0.0,0.00046552923136443825,0.0
1466,484230,0.0,0.0002263107282480617,0.0
1467,485,0.0,0.00034906394698034737,0.0
1468,4851,0.0,0.0,0.0
1469,48511,0.0,0.0,0.0
1470,485111,0.0,0.0,0.0
1471,485112,0.0,0.0,0.0
1472,485113,0.0,0.0,0.0
1473,485119,0.0,0.0,0.0
1474,4852,0.0,0.0,0.0
1475,48521,0.0,0.0,0.0
1476,485210,0.0,0.0,0.0
1477,4853,0.0,0.00016974585856363269,0.0
1478,48531,0.0,0.0,0.0
1479,485310,0.0,3.22784379605355e-05,0.0
1480,48532,0.0,0.00012069029549640039,0.0
1481,485320,0.0,0.0,0.0
1482,4854,0.0,0.0001055381796913486,0.0
1483,48541,0.0,0.00015204013155889858,0.0
1484,485410,0.0,0.0,0.0
1485,4855,0.0,6.0170462065180377e-05,0.0
1486,48551,0.0,0.0,0.0
1487,485510,0.0,1.654063145522495e-06,0.0
1488,4859,0.0,8.340902928458664e-05,0.0
1489,48599,0.0,1.590018700695616e-05,0.0
1490,485991,0.0,0.0,0.0
1491,485999,0.0,0.0,0.0
1492,486,0.0,4.634301889361518e-05,0.0
1493,4861,0.0,0.0,0.0
1494,48611,0.0,0.0,0.0
1495,486110,0.0,0.0,0.0
1496,4862,0.0,0.0,0.0
1497,48621,0.0,0.0,0.0
1498,486210,0.0,0.0,0.0
1499,4869,0.0,0.0,0.0
1500,48691,0.0,0.0,0.0
1501,486910,0.0,0.0,0.0
1502,48699,0.0,0.0,0.0
1503,486990,0.0,0.0,0.0
1504,487,0.0,0.0,0.0
1505,4871,0.0,0.0,0.0
1506,48711,0.0,0.0,0.0
1507,487110,0.0,0.0,0.0
1508,4872,0.0,0.0,0.0
1509,48721,0.0,0.0,0.0
1510,487210,0.0,2.000608055086919e-06,0.0
1511,4879,0.0,0.0,0.0
1512,48799,0.0,0.0,0.0
1513,487990,0.0,0.0,0.0
1514,488,0.0,0.00086283956913349,0.0
1515,4881,0.0,0.0001893928121800383,0.0
1516,48811,0.0,6.0266058643298403e-05,0.0
1517,488111,0.0,5.97739920917645e-05,0.0
1518,488119,0.0,0.0,0.0
1519,48819,0.0,0.0,0.0
1520,488190,0.0,0.0,0.0
1521,4882,0.0,1.6716227513382197e-06,0.0
1522,48821,0.0,0.0,0.0
1523,488210,0.0,0.0,0.0
1524,4883,0.0,0.0001959175780595565,0.0
1525,48831,0.0,0.0,0.0
1526,488310,0.0,0.0,0.0
1527,48832,0.0,1.4555744634414297e-05,0.0
1528,488320,0.0,0.0,0.0
1529,48833,0.0,0.0,0.0
1530,488330,0.0,0.0,0.0
1531,48839,0.0,0.0,0.0
1532,488390,0.0,0.0,0.0
1533,4884,0.0,8.124764533235896e-05,0.0
1534,48841,0.0,0.0,0.0
1535,488410,0.0,0.00010797708665196887,0.0
1536,48849,0.0,9.425178514243336e-07,0.0
1537,488490,0.0,1.3272376279403907e-05,0.0
1538,4885,0.0,0.00013525207514353095,0.0
1539,48851,0.0,0.00012283838011633864,0.0
1540,488510,0.0,2.790436310852424e-05,0.0
1541,4889,0.0,0.0001349245326589175,0.0
1542,48899,0.0,0.0,0.0
1543,488991,0.0,0.0,0.0
1544,488999,0.0,0.0,0.0
1545,491,0.0,0.004948020027264394,0.0
1546,4911,0.0,0.005480324036418975,0.0003147028141457134
1547,49111,0.0,0.004293243577743523,0.0
1548,491110,0.0,0.003436151898247201,0.0
1549,492,0.0,0.0004098931703522038,0.0
1550,4921,0.0,0.0002265084699229497,0.0
1551,49211,0.0,0.00011711722094503229,0.0
1552,492110,0.0,5.8428018242588176e-05,0.0
1553,4922,0.0,7.201163101049056e-05,0.0
1554,49221,0.0,0.0,0.0
1555,492210,0.0,0.00011854930044858113,0.0
1556,493,0.0,0.00036898712379290446,0.0
1557,4931,0.0,0.0003920709178620726,0.0
1558,49311,0.0,0.00010187351836072441,0.0
1559,493110,0.0,0.00010266097434645121,0.0
1560,49312,0.0,0.0,0.0
1561,493120,0.0,0.0,0.0
1562,49313,0.0,0.0001124654296998366,0.0
1563,493130,0.0,0.0,0.0
1564,49319,0.0,7.122570163226376e-05,0.0
1565,493190,0.0,0.0,0.0
1566,51,0.0,0.0022166558008438306,0.0
1567,511,0.0,0.0005433320475785975,0.002551347253608996
1568,5111,0.0,0.00048209022671081273,0.0
1569,51111,0.0,0.0002073526371787757,0.0
1570,511110,0.0,1.5566289927092635e-05,0.0
1571,51112,0.0,0.0003837568846796026,0.0
1572,511120,0.0,0.0,0.0
1573,51113,0.0,0.0,0.0
1574,511130,0.0,0.0,0.0
1575,51114,0.0,4.607845086405702e-06,0.0
1576,511140,0.0,4.638082267883756e-05,0.0
1577,51119,0.0,0.0,0.0
1578,511191,0.0,0.0,0.0
1579,511199,0.0,0.0,0.0
1580,5112,0.0,5.038103918637659e-05,0.0
1581,51121,0.0,0.0,0.0
1582,511210,0.0,0.0012397785609702951,0.0012720884174946153
1583,512,0.0,0.0013149899593707394,0.0
1584,5121,0.0,0.0,0.0
1585,51211,0.0,0.0,0.0
1586,512110,0.0,5.6458284514008884e-05,0.0
1587,51212,0.0,0.0,0.0
1588,512120,0.0,0.0,0.0
1589,51213,0.0,0.00019929793305684614,0.0
1590,512131,0.0,0.00010969194527872695,0.0
1591,512132,0.0,0.0,0.0
1592,51219,0.0,2.6857376659254205e-05,0.0
1593,512191,0.0,1.543557453588117e-06,0.0
1594,512199,0.0,0.0,0.0
1595,5122,0.0,0.0,0.0
1596,51221,0.0,0.0,0.0
1597,512210,0.0,0.0,0.0
1598,51222,0.0,0.0,0.0
1599,512220,0.0,0.0,0.0
1600,51223,0.0,0.0,0.0
1601,512230,0.0,0.0,0.0
1602,51224,0.0,0.0,0.0
1603,512240,0.0,0.0,0.0
1604,51229,0.0,0.0,0.0
1605,512290,0.0,0.0,0.0
1606,515,0.0,0.00020261578223744258,0.0
1607,5151,0.0,8.93508026232294e-05,0.0
1608,51511,0.0,0.0001186657514920635,0.0
1609,515111,0.0,0.0,0.0
1610,515112,0.0,1.3244048799318203e-05,0.0
1611,51512,0.0,0.0,0.0
1612,515120,0.0,7.188980864969139e-05,0.0
1613,5152,0.0,0.0,0.0
1614,51521,0.0,0.0,0.0
1615,515210,0.0,0.0,0.0
1616,516,0.0,0.00016698956316968941,0.0
1617,5161,0.0,5.227671691924848e-06,0.0
1618,51611,0.0,0.0,0.0
1619,516110,0.0,0.0,0.0
1620,517,0.0,0.0010644245874831312,0.0
1621,5171,0.0,0.00024932925295870613,0.0
1622,51711,0.0,0.00038044382080913464,0.0
1623,517110,0.0,0.00019954484062661363,0.0
1624,5172,0.0,9.002127814034299e-05,0.0
1625,51721,0.0,6.073683862223283e-05,0.0
1626,517211,0.0,0.0,0.0
1627,517212,0.0,9.697754265602097e-05,0.0
1628,5173,0.0,0.0,0.0
1629,51731,0.0,1.689088909980653e-06,0.0
1630,517310,0.0,4.04797046558872e-05,0.0
1631,5174,0.0,0.0,0.0
1632,51741,0.0,0.0,0.0
1633,517410,0.0,0.0,0.0
1634,5175,0.0,0.0,0.0
1635,51751,0.0,0.00013293156550922745,0.0
1636,517510,0.0,0.0,0.0
1637,5179,0.0,0.0,0.0
1638,51791,0.0,0.0,0.0
1639,517910,0.0,0.0,0.0
1640,518,0.0,0.0015259207694827285,0.00394880926462737
1641,5181,0.0,0.0,0.0
1642,51811,0.0,6.537455087100787e-05,0.0
1643,518111,0.0,0.0,0.0
1644,518112,0.0,0.0,0.0
1645,5182,0.0,9.12152391161403e-05,0.0
1646,51821,0.0,5.226314641743063e-05,0.0
1647,518210,0.0,0.00038014890929829315,0.0
1648,519,0.0,0.0006061791222193722,0.0
1649,5191,0.0,0.0003878012304812284,0.0
1650,51911,0.0,0.0,0.0
1651,519110,0.0,0.0,0.0
1652,51912,0.0,0.00036313040005821277,0.0
1653,519120,0.0,0.000571013267044077,0.0
1654,51919,0.0,8.533422783266496e-05,0.0
1655,519190,0.0,0.0,0.0
1656,52,0.0,0.0017605500815475285,0.0
1657,521,0.0,0.0,0.0
1658,5211,0.0,0.0,0.0
1659,52111,0.0,0.0,0.0
1660,521110,0.0,0.0,0.0
1661,522,0.0,0.004289390613937017,0.0
1662,5221,0.0,0.002887527884002029,0.0
1663,52211,0.0,0.0016459901003173032,0.0
1664,522110,0.0,0.0014737409714214377,0.0
1665,52212,0.0,0.0002854059158591147,0.0
1666,522120,0.0,0.00013574752369131002,0.0
1667,52213,0.0,0.00021090423399679298,0.0
1668,522130,0.0,0.0003900584924022198,0.0
1669,52219,0.0,0.0,0.0
1670,522190,0.0,0.0,0.0
1671,5222,0.0,0.0008632396392417992,0.0
1672,52221,0.0,1.4840866095370574e-06,0.0
1673,522210,0.0,0.0,0.0
1674,52222,0.0,0.0,0.0
1675,522220,0.0,0.00019196934216631804,0.0
1676,52229,0.0,0.0011800407405314155,0.0
1677,522291,0.0,0.0004421405092759444,0.0
1678,522292,0.0,0.0004598396065034732,0.0
1679,522293,0.0,0.0,0.0
1680,522294,0.0,0.00010911490896859562,0.0
1681,522298,0.0,0.00047297517181157906,0.0
1682,5223,0.0,0.0003999027570393096,0.0
1683,52231,0.0,0.00014946089051535733,0.0
1684,522310,0.0,0.0,0.0
1685,52232,0.0,0.0,0.0
1686,522320,0.0,0.0,0.0
1687,52239,0.0,0.0001872589854503067,0.0
1688,522390,0.0,0.00016812323623299557,0.0
1689,523,0.0,0.0004823095777091768,0.0
1690,5231,0.0,0.00025131124772142984,0.0
1691,52311,0.0,0.0,0.0
1692,523110,0.0,0.0,0.0
1693,52312,0.0,0.0003367910006964531,0.0
1694,523120,0.0,0.00018672703441865047,0.0
1695,52313,0.0,0.0,0.0
1696,523130,0.0,0.0,0.0
1697,52314,0.0,0.0,0.0
1698,523140,0.0,0.0,0.0
1699,5232,0.0,0.0,0.0
1700,52321,0.0,0.0,0.0
1701,523210,0.0,0.0,0.0
1702,5239,0.0,0.00011451238285654072,0.0
1703,52391,0.0,0.0,0.0
1704,523910,0.0,0.0,0.0
1705,52392,0.0,7.129500829845185e-05,0.0
1706,523920,0.0,0.0,0.0
1707,52393,0.0,0.0,0.0
1708,523930,0.0,0.0003390984124477577,0.0
1709,52399,0.0,4.2647152997369e-06,0.0
1710,523991,0.0,0.0,0.0
1711,523999,0.0,0.0,0.0
1712,524,0.0,0.0023359626088636683,0.0
1713,5241,0.0,0.0011309488655999597,0.0
1714,52411,0.0,0.0,0.0
1715,524113,0.0,1.044756317998332e-06,0.0
1716,524114,0.0,0.0,0.0
1717,52412,0.0,0.00011984073013845705,0.0
1718,524126,0.0,0.00019110312523941273,0.0
1719,524127,0.0,1.3956238237744707e-05,0.0
1720,524128,0.0,0.0,0.0
1721,52413,0.0,0.0,0.0
1722,524130,0.0,0.0,0.0
1723,5242,0.0,0.0016099450456843597,0.0
1724,52421,0.0,0.0018467982622806976,0.0
1725,524210,0.0,0.0013838603492910997,0.0
1726,52429,0.0,0.0027513457442961764,0.0
1727,524291,0.0,8.25885811946038e-05,0.0
1728,524292,0.0,0.0,0.0
1729,524298,0.0,0.0,0.0
1730,525,0.0,0.0,0.0
1731,5251,0.0,0.0,0.0
1732,52511,0.0,0.0,0.0
1733,525110,0.0,0.0,0.0
1734,52512,0.0,0.0,0.0
1735,525120,0.0,0.0,0.0
1736,52519,0.0,0.0,0.0
1737,525190,0.0,0.0,0.0
1738,5259,0.0,0.0,0.0
1739,52591,0.0,4.582505383498298e-05,0.0
1740,525910,0.0,1.0598169777379378e-05,0.0
1741,52592,0.0,1.4583403911552181e-06,0.0
1742,525920,0.0,0.0,0.0
1743,52593,0.0,0.0,0.0
1744,525930,0.0,0.0,0.0
1745,52599,0.0,0.0,0.0
1746,525990,0.0,0.0,0.0
1747,53,0.0,0.005009687141587579,0.02213025409334912
1748,531,0.0,0.002336603361410367,0.0
1749,5311,0.0,0.00152319130069824,0.0
1750,53111,0.0,0.0012613601842930797,0.0
1751,531110,0.0,0.0006702498835347858,0.0
1752,53112,0.0,0.0002752037391886373,0.0
1753,531120,0.0,0.00037840493304771563,0.0
1754,53113,0.0,0.002577108822820223,0.0
1755,531130,0.0,0.0018002463920098058,0.0
1756,53119,0.0,0.0020342632069770606,0.0
1757,531190,0.0,0.004200688372249608,0.0
1758,5312,0.0916621269279575,0.0029504468170238095,0.005987883396994423
1759,53121,0.0,0.0035686368412784384,0.0032735787981920746
1760,531210,0.0,0.0033440890706527278,0.007797301558143641
1761,5313,0.0,0.0025975800203122427,0.0
1762,53131,0.0,0.0015715053595176146,0.0
1763,531311,0.0,0.0003528928383471933,0.0
1764,531312,0.0,1.1429155038383738e-06,0.0
1765,53132,0.0,0.00035844925343788027,0.0
1766,531320,0.0,0.000989259734465557,0.0
1767,53139,0.0,0.0004017030240806003,0.0
1768,531390,0.0,0.00024862776990492103,0.0
1769,532,0.0,0.0017374431181254846,0.0
1770,5321,0.0,0.0002439527971085205,0.0
1771,53211,0.0,8.625609257562018e-05,0.0
1772,532111,0.0,0.0,0.0
1773,532112,0.0,0.0,0.0
1774,53212,0.0,0.00010224137413021831,0.0
1775,532120,0.0,8.78833146998249e-05,0.0
1776,5322,0.0,0.0012003413305198974,0.0
1777,53221,0.0,4.483747181756704e-05,0.0
1778,532210,0.0,1.5191665109103337e-05,0.0
1779,53222,0.0,0.0,0.0
1780,532220,0.0,3.8146767321011435e-05,0.0
1781,53223,0.0,0.0007758420424467874,0.0
1782,532230,0.0,0.0005968290293639713,0.0
1783,53229,0.0,6.784751994812727e-05,0.0
1784,532291,0.0,0.0,0.0
1785,532292,0.0,9.51669784872568e-05,0.0
1786,532299,0.0,0.00011914453381567071,0.0
1787,5323,0.0,0.00021426653802846855,0.0
1788,53231,0.0,7.296503198104595e-05,0.0
1789,532310,0.0,6.727792302269137e-05,0.0
1790,5324,0.0,0.00016694272952629292,0.0
1791,53241,0.0,0.0001630826931964849,0.0
1792,532411,0.0,0.0,0.0
1793,532412,0.0,0.0,0.0
1794,53242,0.0,0.0,0.0
1795,532420,0.0,0.0,0.0
1796,53249,0.0,4.81905745639229e-05,0.0
1797,532490,0.0,0.0,0.0
1798,533,0.0,0.0,0.0
1799,5331,0.0,0.0,0.0
1800,53311,0.0,0.00010998617227414924,0.0
1801,533110,0.0,4.291610402545696e-05,0.0
1802,54,0.0,0.0026558511409903508,0.0
1803,541,0.0,0.0022921904418055044,0.0
1804,5411,0.0,0.003520250149040102,0.0
1805,54111,0.0,0.0012593641742284507,0.0
1806,541110,0.0,0.0012924767372421895,0.0
1807,54119,0.0,0.00026974059401347906,0.0
1808,541191,0.0,0.00014357332580906622,0.0
1809,541199,0.0,0.0,0.0
1810,5412,0.0,0.002462374881821384,0.000439913725630367
1811,54121,0.0,0.001908371598141365,0.00043049308116579506
1812,541211,0.0,0.0007478829150328679,0.0
1813,541213,0.0,5.905453982546351e-05,0.0
1814,541214,0.0,0.00012579035867163815,0.0
1815,541219,0.0,0.0005495158639618599,0.0
1816,5413,0.0,0.002404694149854881,0.0
1817,54131,0.0,0.0001280922919670625,0.0
1818,541310,0.0,0.00011454884336367593,0.0
1819,54132,0.0,0.001134899240534281,0.0
1820,541320,0.0,0.0008541888631893638,0.0
1821,54133,0.0,0.0017203491440519211,0.0
1822,541330,0.0,0.0016227353723292036,0.0
1823,54134,0.0,7.023766919321304e-05,0.0
1824,541340,0.0,3.340563618519986e-06,0.0
1825,54135,0.0,7.98362550420594e-05,0.0
1826,541350,0.0,0.0,0.0
1827,54136,0.0,0.0,0.0
1828,541360,0.0,1.697015189781798e-05,0.0
1829,54137,0.0,0.0018224721904776262,0.0
1830,541370,0.0,0.00018026153759496865,0.0
1831,54138,0.0,0.0007350563029663646,0.0
1832,541380,0.0,9.247222543035508e-05,0.0
1833,5414,0.0,0.0006775714511843943,0.0
1834,54141,0.0,0.00041311138080306467,0.0
1835,541410,0.0,0.00028926483123622955,0.0
1836,54142,0.0,7.315215474662327e-06,0.0
1837,541420,0.0,0.0,0.0
1838,54143,0.0,6.747426237528232e-05,0.0
1839,541430,0.0,0.0006764245334779234,0.0
1840,54149,0.0,0.0,0.0
1841,541490,0.0,0.0,0.0
1842,5415,0.0,0.0020559052471482175,0.0
1843,54151,0.0,0.0030688537024770863,0.0
1844,541511,0.0,0.00060698709739898,0.0
1845,541512,0.0,0.0008430522688887645,0.0
1846,541513,0.0,0.0,0.0
1847,541519,0.0,0.0,0.0
1848,5416,0.0,0.0025388671111066367,0.0
1849,54161,0.0,0.0032215567623701245,0.0
1850,541611,0.0,0.00348350311689684,0.0
1851,541612,0.0,0.0,0.0
1852,541613,0.0,0.001379894053511467,0.0
1853,541614,0.0,8.099704373479864e-05,0.0
1854,541618,0.0,0.0023352505819579923,0.0037369473045677838
1855,54162,0.0,0.0001637419417708507,0.0
1856,541620,0.0,3.529226680446384e-05,0.0
1857,54169,0.0,0.0011693735623304591,0.002212008169664843
1858,541690,0.0,0.0019474015439696066,0.002125102770830249
1859,5417,0.0,0.0005519549710058465,0.0
1860,54171,0.0,0.0002087244176379809,0.0
1861,541710,0.0,2.871226276296156e-05,0.00030627305140759235
1862,54172,0.0,1.0255428539691156e-05,0.0
1863,541720,0.0,0.0,0.0
1864,5418,0.0,0.0004508638954063092,0.0
1865,54181,0.0,0.00036303998886649537,0.0
1866,541810,0.0,0.0001539332102542129,0.0
1867,54182,0.0,0.0,0.0
1868,541820,0.0,4.687707855205342e-05,0.0
1869,54183,0.0,0.0,0.0
1870,541830,0.0,0.0,0.0
1871,54184,0.0,8.104806092783878e-05,0.0
1872,541840,0.0,8.252244997999767e-05,0.0
1873,54185,0.0,5.0393742262403136e-05,0.0
1874,541850,0.0,1.432121252339129e-05,0.0
1875,54186,0.0,5.7959145138781356e-05,0.0
1876,541860,0.0,3.605042472175181e-05,0.0
1877,54187,0.0,6.516146270118182e-05,0.0
1878,541870,0.0,0.0,0.0
1879,54189,0.0,0.00010502273259013357,0.0
1880,541890,0.0,6.802751922027586e-05,0.0
1881,5419,0.0,0.0039001081145889505,0.005204413726905777
1882,54191,0.0,4.36672729446394e-06,0.0
1883,541910,0.0,7.517120193122001e-05,0.0
1884,54192,0.0,6.123422306812111e-05,0.0
1885,541921,0.0,0.0,0.0
1886,541922,0.0,0.0,0.0
1887,54193,0.0,0.0,0.0
1888,541930,0.0,0.0001375588682260815,0.0
1889,54194,0.0,0.001316333944400892,0.0007449878655254757
1890,541940,0.0,0.004520430774108878,0.0004228452772268627
1891,54199,0.0,0.0,0.0
1892,541990,0.0,8.140605171547245e-05,0.0
1893,55,0.0,0.0005617927113762665,0.0
1894,551,0.0,0.0004940963610996944,0.0
1895,5511,0.0,0.0008307724519560545,0.0
1896,55111,0.0,0.0006788798353740189,0.0
1897,551111,0.0,0.0,0.0
1898,551112,0.0,4.7547554898313216e-05,0.0
1899,551114,0.0,0.000436034403287637,0.0
1900,56,0.0,0.0020257003203080506,0.0
1901,561,0.0,0.0015226143714771395,0.0
1902,5611,0.0,0.00040900202601494074,0.0
1903,56111,0.0,0.00023697877898979405,0.0
1904,561110,0.0,0.000346803210271555,0.0
1905,5612,0.0,5.202411364435675e-05,0.0
1906,56121,0.0,0.0,0.0
1907,561210,0.0,0.0,0.0
1908,5613,0.0,0.00044508812229609437,0.0
1909,56131,0.0,0.0,0.0
1910,561310,0.0,4.203650734627929e-05,0.0
1911,56132,0.0,0.00045795680710808,0.0
1912,561320,0.0,0.00015268946223022102,0.0
1913,56133,0.0,8.879663869595835e-05,0.0
1914,561330,0.0,1.1638598495482246e-06,0.0
1915,5614,0.0,0.0028581598200271207,0.0
1916,56141,0.0,0.00010821010260034182,0.0
1917,561410,0.0,1.54498155965974e-05,0.0
1918,56142,0.0,0.0,0.0
1919,561421,0.0,0.0,0.0
1920,561422,0.0,2.050067602308612e-05,0.0
1921,56143,0.0,0.001426160910703482,0.0
1922,561431,0.0,0.0,0.0
1923,561439,0.0,0.00012894595268190436,0.0
1924,56144,0.0,7.419830656173459e-05,0.0
1925,561440,0.0,7.868800154562667e-05,0.0002982010425599266
1926,56145,0.0,0.0,0.0
1927,561450,0.0,5.390185085607461e-05,0.0
1928,56149,0.0,9.824812868411713e-05,0.0
1929,561491,0.0,0.0,0.0
1930,561492,0.0,0.0,0.0
1931,561499,0.0,0.00010137506121467334,0.0
1932,5615,0.0,0.0009665110159126524,0.0
1933,56151,0.0,0.0005639199139148339,0.0
1934,561510,0.0,0.000352419047542146,0.0
1935,56152,0.0,0.0,0.0
1936,561520,0.0,3.4429148723207406e-05,0.0
1937,56159,0.0,9.516165654938489e-05,0.0
1938,561591,0.0,0.0,0.0
1939,561599,0.0,0.0,0.0
1940,5616,0.0,0.0002172487700382088,0.0
1941,56161,0.0,0.00012610069683759113,0.0
1942,561611,0.0,0.0,0.0
1943,561612,0.0,4.061705371075303e-05,0.0
1944,561613,0.0,0.0,0.0
1945,56162,0.0,0.00024301707943854057,0.0
1946,561621,0.0,0.00029545386668972573,0.0
1947,561622,0.0,4.607007734421523e-05,0.0
1948,5617,0.0,0.002452029917621651,0.0
1949,56171,0.0,0.00018350465377110282,0.0
1950,561710,0.0,0.00032149537831740815,0.0
1951,56172,0.0,0.0005575229628022667,0.0
1952,561720,0.0,0.0008740570191055649,0.0
1953,56173,0.0,0.0027997165519979424,0.003033144282751887
1954,561730,0.0,0.002204162226787329,0.007170731375453868
1955,56174,0.0,0.0017062842705624379,0.0
1956,561740,0.0,0.001235156020756325,0.0
1957,56179,0.0,0.0010722967037818548,0.0
1958,561790,0.0,0.0022852546705248804,0.0
1959,5619,0.0,0.00019977605454090365,0.0
1960,56191,0.0,7.002214149586239e-05,0.0
1961,561910,0.0,4.1889051441882876e-05,0.0
1962,56192,0.0,0.0,0.0
1963,561920,0.0,0.0,0.0
1964,56199,0.0,0.0002818501340371774,0.0
1965,561990,0.0,7.942704935176409e-05,0.0
1966,562,0.0,0.0009057167731770246,0.0
1967,5621,0.0,2.5977853463235714e-05,0.0
1968,56211,0.0,0.000521882601967878,0.0
1969,562111,0.0,0.00011791535944700243,0.0
1970,562112,0.0,0.0,0.0
1971,562119,0.0,0.0,0.0
1972,5622,0.0,4.657253426474172e-05,0.0
1973,56221,0.0,0.0,0.0
1974,562211,0.0,0.0,0.0
1975,562212,0.0,0.0,0.0
1976,562213,0.0,0.0,0.0
1977,562219,0.0,0.0,0.0
1978,5629,0.0,0.00019074393124320812,0.0
1979,56291,0.0,3.380074697640965e-05,0.0
1980,562910,0.0,2.7855327687215948e-05,0.0
1981,56292,0.0,0.0,0.0
1982,562920,0.0,0.0,0.0
1983,56299,0.0,0.00014201716389345169,0.0
1984,562991,0.0,6.385399725067215e-05,0.0
1985,562998,0.0,0.00016992856762797825,0.0
1986,61,0.0,0.0015239031744036105,0.0
1987,611,0.0,0.0029445537331076878,0.0
1988,6111,0.0,0.0017840097730904547,0.0
1989,61111,0.0,0.001366462653255628,0.0
1990,611110,0.0,0.0014277591800973418,0.0
1991,6112,0.0,0.0,0.0
1992,61121,0.0,0.0,0.0
1993,611210,0.0,0.0,0.0
1994,6113,0.0,0.0,0.0
1995,61131,0.0,0.0,0.0
1996,611310,0.0,0.00015137282562812036,0.0
1997,6114,0.0,0.00020937126835135052,0.0
1998,61141,0.0,0.0,0.0
1999,611410,0.0,0.0,0.0
2000,61142,0.0,1.347016829769968e-06,0.0
2001,611420,0.0,5.2708226994700533e-05,0.0
2002,61143,0.0,3.6296897306088406e-05,0.0
2003,611430,0.0,1.4701681871714158e-06,0.0
2004,6115,0.0,4.014478372859372e-05,0.0
2005,61151,0.0,0.0003969399974070007,0.0
2006,611511,0.0,5.0425769571912725e-05,0.0
2007,611512,0.0,0.0,0.0
2008,611513,0.0,0.0,0.0
2009,611519,0.0,4.167628198657266e-06,0.0
2010,6116,0.0,0.0015765460252335783,0.0
2011,61161,0.0,6.358945991274003e-05,0.0
2012,611610,0.0,0.0,0.0
2013,61162,0.0,0.0007571554597653919,0.0
2014,611620,0.0,0.0011715963746379413,0.0
2015,61163,0.0,0.0,0.0
2016,611630,0.0,0.0,0.0
2017,61169,0.0,3.2603098713788934e-06,0.0
2018,611691,0.0,0.0,0.0
2019,611692,0.0,0.0,0.0
2020,611699,0.0,9.376585780307255e-05,0.0
2021,6117,0.0,0.0,0.0
2022,61171,0.0,1.732175273016893e-05,0.0
